date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2015-07-05,40671.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0,-11961.0,2065.0,1694.0,2316.0,1773.0,33.0,4310.0
2015-07-06,28138.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0,-11961.0,2065.0,1694.0,2316.0,1773.0,33.0
2015-07-07,32217.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0,-11961.0,2065.0,1694.0,2316.0,1773.0
2015-07-08,32528.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0,-11961.0,2065.0,1694.0,2316.0
2015-07-09,34087.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0,-11961.0,2065.0,1694.0
2015-07-10,36500.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0,-11961.0,2065.0
2015-07-11,38741.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0,-11961.0
2015-07-12,40768.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0,4216.0
2015-07-13,28336.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0,1252.0
2015-07-14,32485.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0,2211.0
2015-07-15,32522.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0,2383.0
2015-07-16,34373.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0,2211.0
2015-07-17,36529.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0,1847.0
2015-07-18,38635.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0,-12533.0
2015-07-19,40608.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0,4079.0
2015-07-20,28408.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0,311.0
2015-07-21,32164.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0,1559.0
2015-07-22,32533.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0,2413.0
2015-07-23,34646.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0,2241.0
2015-07-24,36754.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0,2027.0
2015-07-25,38865.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0,-12432.0
2015-07-26,40533.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0,4149.0
2015-07-27,28069.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0,37.0
2015-07-28,32297.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0,1851.0
2015-07-29,32373.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0,2156.0
2015-07-30,34653.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0,2106.0
2015-07-31,36637.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0,1973.0
2015-08-01,34759.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0,-12200.0
2015-08-02,36600.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0,3756.0
2015-08-03,25666.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0,369.0
2015-08-04,28669.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0,2113.0
2015-08-05,28779.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0,2108.0
2015-08-06,31011.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0,2111.0
2015-08-07,32718.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0,1668.0
2015-08-08,34638.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0,-12464.0
2015-08-09,36499.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0,4228.0
2015-08-10,25111.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0,76.0
2015-08-11,28994.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0,2280.0
2015-08-12,28775.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0,1984.0
2015-08-13,30777.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0,-1878.0
2015-08-14,32867.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0,1841.0
2015-08-15,34432.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0,-10934.0
2015-08-16,36420.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0,3003.0
2015-08-17,25483.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0,110.0
2015-08-18,28748.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0,2232.0
2015-08-19,29172.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0,1707.0
2015-08-20,30896.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0,1920.0
2015-08-21,33221.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0,1861.0
2015-08-22,34615.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0,-11388.0
2015-08-23,36430.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0,3883.0
2015-08-24,25223.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0,-219.0
2015-08-25,28663.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0,2002.0
2015-08-26,28958.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0,2090.0
2015-08-27,31055.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0,1565.0
2015-08-28,32755.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0,1988.0
2015-08-29,34712.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0,-10937.0
2015-08-30,36705.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0,3265.0
2015-08-31,25467.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0,424.0
2015-09-01,27145.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0,1724.0
2015-09-02,27375.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0,2325.0
2015-09-03,29253.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0,1394.0
2015-09-04,31053.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0,1815.0
2015-09-05,32366.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0,-11207.0
2015-09-06,34377.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0,3440.0
2015-09-07,23936.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0,295.0
2015-09-08,27108.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0,2097.0
2015-09-09,27533.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0,1700.0
2015-09-10,29130.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0,1957.0
2015-09-11,30856.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0,1993.0
2015-09-12,32038.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0,-11238.0
2015-09-13,34404.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0,1678.0
2015-09-14,23758.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0,230.0
2015-09-15,27574.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0,1878.0
2015-09-16,27580.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0,1800.0
2015-09-17,29206.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0,1313.0
2015-09-18,30881.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0,2011.0
2015-09-19,32651.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0,-10441.0
2015-09-20,34417.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0,3172.0
2015-09-21,24099.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0,425.0
2015-09-22,27168.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0,1597.0
2015-09-23,27196.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0,1726.0
2015-09-24,29213.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0,1182.0
2015-09-25,30817.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0,2366.0
2015-09-26,32468.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0,-10646.0
2015-09-27,34264.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0,3816.0
2015-09-28,23849.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0,6.0
2015-09-29,27442.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0,1626.0
2015-09-30,27370.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0,1675.0
2015-10-01,27337.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0,1770.0
2015-10-02,28739.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0,1766.0
2015-10-03,30308.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0,-10318.0
2015-10-04,31890.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0,3069.0
2015-10-05,22415.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0,28.0
2015-10-06,25601.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0,2017.0
2015-10-07,25627.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0,1604.0
2015-10-08,27242.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0,1651.0
2015-10-09,28448.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0,1796.0
2015-10-10,30250.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0,-10415.0
2015-10-11,32187.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0,3593.0
2015-10-12,22311.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0,-72.0
2015-10-13,25593.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0,-33.0
2015-10-14,25467.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0,1402.0
2015-10-15,27225.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0,1569.0
2015-10-16,28889.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0,1582.0
2015-10-17,30489.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0,-9475.0
2015-10-18,32106.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0,3186.0
2015-10-19,22202.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0,26.0
2015-10-20,25500.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0,1615.0
2015-10-21,25631.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0,1206.0
2015-10-22,27043.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0,1802.0
2015-10-23,28653.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0,1937.0
2015-10-24,30377.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0,-9876.0
2015-10-25,32087.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0,3282.0
2015-10-26,22310.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0,-126.0
2015-10-27,25539.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0,1758.0
2015-10-28,25628.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0,1664.0
2015-10-29,26720.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0,1600.0
2015-10-30,28866.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0,1617.0
2015-10-31,30314.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0,-9904.0
2015-11-01,34193.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0,3298.0
2015-11-02,23814.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0,131.0
2015-11-03,27274.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0,1412.0
2015-11-04,27441.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0,1610.0
2015-11-05,29320.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0,1724.0
2015-11-06,30673.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0,1710.0
2015-11-07,32343.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0,-9777.0
2015-11-08,34229.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0,3229.0
2015-11-09,23571.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0,89.0
2015-11-10,27047.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0,1092.0
2015-11-11,27334.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0,2146.0
2015-11-12,29007.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0,1448.0
2015-11-13,30897.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0,3879.0
2015-11-14,32764.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0,-10379.0
2015-11-15,34397.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0,3460.0
2015-11-16,23971.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0,167.0
2015-11-17,27400.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0,1879.0
2015-11-18,27276.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0,1353.0
2015-11-19,28948.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0,1670.0
2015-11-20,30825.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0,1886.0
2015-11-21,32700.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0,-10658.0
2015-11-22,34168.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0,3476.0
2015-11-23,23745.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0,287.0
2015-11-24,27469.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0,1673.0
2015-11-25,27244.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0,1890.0
2015-11-26,29164.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0,1867.0
2015-11-27,30963.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0,1633.0
2015-11-28,32345.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0,-10426.0
2015-11-29,34167.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0,3429.0
2015-11-30,23624.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0,-124.0
2015-12-01,20117.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0,1672.0
2015-12-02,20431.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0,1877.0
2015-12-03,21737.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0,1875.0
2015-12-04,22754.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0,1468.0
2015-12-05,24183.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0,-10423.0
2015-12-06,25561.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0,3724.0
2015-12-07,17721.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0,-225.0
2015-12-08,20455.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0,1920.0
2015-12-09,20470.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0,1799.0
2015-12-10,21257.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0,1382.0
2015-12-11,22832.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0,1822.0
2015-12-12,24023.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0,-10543.0
2015-12-13,25214.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0,-3507.0
2015-12-14,18076.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0,314.0
2015-12-15,20575.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0,1306.0
2015-12-16,20667.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0,1017.0
2015-12-17,21533.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0,1429.0
2015-12-18,22714.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0,1378.0
2015-12-19,23681.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0,-7840.0
2015-12-20,25530.0,1849.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0,2734.0
2015-12-21,18033.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0,15.0
2015-12-22,20233.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0,787.0
2015-12-23,20241.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0,1575.0
2015-12-24,21677.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0,1191.0
2015-12-25,23010.0,1333.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0,1191.0
2015-12-26,24182.0,1172.0,1333.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0,2499.0,-7138.0
2015-12-27,25149.0,967.0,1172.0,1333.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0,2499.0
2015-12-28,17803.0,-7346.0,967.0,1172.0,1333.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0,92.0
2015-12-29,20464.0,2661.0,-7346.0,967.0,1172.0,1333.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0,866.0
2015-12-30,20417.0,-47.0,2661.0,-7346.0,967.0,1172.0,1333.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0,1181.0
2015-12-31,21497.0,1080.0,-47.0,2661.0,-7346.0,967.0,1172.0,1333.0,1436.0,8.0,2200.0,-7497.0,1849.0,967.0
