0,1,2,3,4,5,6,7,8,9,10,11,12
1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0,1700.0
1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0,2724.0,-8524.0
1498.0,1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0,2724.0
-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0,-83.0
2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0,1353.0
378.0,2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0,1678.0
1400.0,378.0,2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0,1561.0
1458.0,1400.0,378.0,2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0,1283.0
1491.0,1458.0,1400.0,378.0,2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0,2674.0,-8523.0
1275.0,1491.0,1458.0,1400.0,378.0,2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0,2674.0
-8324.0,1275.0,1491.0,1458.0,1400.0,378.0,2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0,-95.0
5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0,378.0,2495.0,-8555.0,1498.0,1453.0,1526.0,1451.0
140.0,5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0,378.0,2495.0,-8555.0,1498.0,1453.0,1526.0
2014.0,140.0,5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0,378.0,2495.0,-8555.0,1498.0,1453.0
1325.0,2014.0,140.0,5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0,378.0,2495.0,-8555.0,1498.0
1951.0,1325.0,2014.0,140.0,5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0,378.0,2495.0,-8555.0
1822.0,1951.0,1325.0,2014.0,140.0,5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0,378.0,2495.0
-9884.0,1822.0,1951.0,1325.0,2014.0,140.0,5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0,378.0
3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0,140.0,5595.0,-8324.0,1275.0,1491.0,1458.0,1400.0
-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0,140.0,5595.0,-8324.0,1275.0,1491.0,1458.0
1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0,140.0,5595.0,-8324.0,1275.0,1491.0
1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0,140.0,5595.0,-8324.0,1275.0
1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0,140.0,5595.0,-8324.0
1822.0,1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0,140.0,5595.0
-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0,140.0
3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0,2014.0
-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0,1325.0
1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0,1951.0
1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0,1822.0
1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0,3019.0,-9884.0
1599.0,1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0,3019.0
-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0,-30.0
3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0,1689.0
-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0,1457.0
1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0,1512.0
1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0,1822.0
1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0,3252.0,-9730.0
1943.0,1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0,3252.0
-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0,-28.0
3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0,1869.0
147.0,3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0,1159.0
3297.0,147.0,3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0,1809.0
2028.0,3297.0,147.0,3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0,1599.0
1536.0,2028.0,3297.0,147.0,3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0,3594.0,-9896.0
1682.0,1536.0,2028.0,3297.0,147.0,3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0,3594.0
-10536.0,1682.0,1536.0,2028.0,3297.0,147.0,3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0,-296.0
3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0,147.0,3206.0,-10012.0,1943.0,1538.0,1864.0,1573.0
-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0,147.0,3206.0,-10012.0,1943.0,1538.0,1864.0
1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0,147.0,3206.0,-10012.0,1943.0,1538.0
1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0,147.0,3206.0,-10012.0,1943.0
2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0,147.0,3206.0,-10012.0
1511.0,2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0,147.0,3206.0
-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0,147.0
3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0,3297.0
-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0,2028.0
1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0,1536.0
1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0,1682.0
2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0,3664.0,-10536.0
1496.0,2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0,3664.0
-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0,-392.0
3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0,1616.0
197.0,3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0,1966.0
1470.0,197.0,3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0,2011.0
1550.0,1470.0,197.0,3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0,1511.0
2376.0,1550.0,1470.0,197.0,3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0,3474.0,-10151.0
1508.0,2376.0,1550.0,1470.0,197.0,3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0,3474.0
-10343.0,1508.0,2376.0,1550.0,1470.0,197.0,3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0,-49.0
3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0,197.0,3521.0,-10727.0,1496.0,2138.0,1626.0,1658.0
13.0,3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0,197.0,3521.0,-10727.0,1496.0,2138.0,1626.0
1603.0,13.0,3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0,197.0,3521.0,-10727.0,1496.0,2138.0
2119.0,1603.0,13.0,3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0,197.0,3521.0,-10727.0,1496.0
1520.0,2119.0,1603.0,13.0,3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0,197.0,3521.0,-10727.0
3977.0,1520.0,2119.0,1603.0,13.0,3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0,197.0,3521.0
-11230.0,3977.0,1520.0,2119.0,1603.0,13.0,3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0,197.0
3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0,13.0,3225.0,-10343.0,1508.0,2376.0,1550.0,1470.0
598.0,3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0,13.0,3225.0,-10343.0,1508.0,2376.0,1550.0
1484.0,598.0,3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0,13.0,3225.0,-10343.0,1508.0,2376.0
1840.0,1484.0,598.0,3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0,13.0,3225.0,-10343.0,1508.0
1608.0,1840.0,1484.0,598.0,3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0,13.0,3225.0,-10343.0
2117.0,1608.0,1840.0,1484.0,598.0,3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0,13.0,3225.0
-11029.0,2117.0,1608.0,1840.0,1484.0,598.0,3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0,13.0
3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0,598.0,3375.0,-11230.0,3977.0,1520.0,2119.0,1603.0
-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0,598.0,3375.0,-11230.0,3977.0,1520.0,2119.0
1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0,598.0,3375.0,-11230.0,3977.0,1520.0
2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0,598.0,3375.0,-11230.0,3977.0
1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0,598.0,3375.0,-11230.0
2211.0,1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0,598.0,3375.0
-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0,598.0
3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0,1484.0
47.0,3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0,1840.0
1958.0,47.0,3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0,1608.0
1791.0,1958.0,47.0,3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0,2117.0
2426.0,1791.0,1958.0,47.0,3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0,3742.0,-11029.0
1216.0,2426.0,1791.0,1958.0,47.0,3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0,3742.0
-10811.0,1216.0,2426.0,1791.0,1958.0,47.0,3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0,-153.0
2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0,47.0,3551.0,-11678.0,2211.0,1977.0,2201.0,1811.0
414.0,2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0,47.0,3551.0,-11678.0,2211.0,1977.0,2201.0
2255.0,414.0,2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0,47.0,3551.0,-11678.0,2211.0,1977.0
1655.0,2255.0,414.0,2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0,47.0,3551.0,-11678.0,2211.0
1857.0,1655.0,2255.0,414.0,2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0,47.0,3551.0,-11678.0
1925.0,1857.0,1655.0,2255.0,414.0,2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0,47.0,3551.0
-11410.0,1925.0,1857.0,1655.0,2255.0,414.0,2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0,47.0
5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0,414.0,2998.0,-10811.0,1216.0,2426.0,1791.0,1958.0
221.0,5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0,414.0,2998.0,-10811.0,1216.0,2426.0,1791.0
1868.0,221.0,5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0,414.0,2998.0,-10811.0,1216.0,2426.0
2035.0,1868.0,221.0,5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0,414.0,2998.0,-10811.0,1216.0
1963.0,2035.0,1868.0,221.0,5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0,414.0,2998.0,-10811.0
1951.0,1963.0,2035.0,1868.0,221.0,5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0,414.0,2998.0
-11757.0,1951.0,1963.0,2035.0,1868.0,221.0,5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0,414.0
3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0,221.0,5320.0,-11410.0,1925.0,1857.0,1655.0,2255.0
-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0,221.0,5320.0,-11410.0,1925.0,1857.0,1655.0
2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0,221.0,5320.0,-11410.0,1925.0,1857.0
1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0,221.0,5320.0,-11410.0,1925.0
2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0,221.0,5320.0,-11410.0
1774.0,2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0,221.0,5320.0
-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0,221.0
4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0,1868.0
-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0,2035.0
2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0,1963.0
2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0,1951.0
1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0,3963.0,-11757.0
2161.0,1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0,3963.0
-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0,-464.0
3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0,2382.0
-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0,1916.0
2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0,2040.0
2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0,1774.0
2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0,4161.0,-11882.0
2012.0,2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0,4161.0
-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0,-316.0
4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0,2099.0
133.0,4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0,2202.0
1749.0,133.0,4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0,1756.0
-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0,2161.0
2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0,3596.0,-11725.0
1368.0,2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0,3596.0
-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0,-229.0
3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0,2046.0,2431.0,2133.0
105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0,2046.0,2431.0
1609.0,105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0,2046.0
1902.0,1609.0,105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0,2012.0
1708.0,1902.0,1609.0,105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0,4097.0,-12267.0
2071.0,1708.0,1902.0,1609.0,105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0,4097.0
-10818.0,2071.0,1708.0,1902.0,1609.0,105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0,133.0
3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0,105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0,1749.0
-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0,105.0,3520.0,-10300.0,1368.0,2015.0,-1887.0
1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0,105.0,3520.0,-10300.0,1368.0,2015.0
1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0,105.0,3520.0,-10300.0,1368.0
2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0,105.0,3520.0,-10300.0
1837.0,2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0,105.0,3520.0
-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0,105.0
3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0,1609.0
-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0,1902.0
1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0,1708.0
1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0,2071.0
1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0,3455.0,-10818.0
1902.0,1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0,3455.0
-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0,-102.0
3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0,1963.0
-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0,1523.0
1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0,2106.0
2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0,1837.0
1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0,3449.0,-10769.0
1723.0,1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0,3449.0
-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0,-14.0
3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0,1706.0
64.0,3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0,1600.0
1723.0,64.0,3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0,1841.0
1733.0,1723.0,64.0,3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0,1902.0
1392.0,1733.0,1723.0,64.0,3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0,3893.0,-10700.0
1950.0,1392.0,1733.0,1723.0,64.0,3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0,3893.0
-10012.0,1950.0,1392.0,1733.0,1723.0,64.0,3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0,-207.0
3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0,64.0,3486.0,-12130.0,1723.0,1558.0,2013.0,1674.0
-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0,64.0,3486.0,-12130.0,1723.0,1558.0,2013.0
1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0,64.0,3486.0,-12130.0,1723.0,1558.0
1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0,64.0,3486.0,-12130.0,1723.0
1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0,64.0,3486.0,-12130.0
1762.0,1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0,64.0,3486.0
-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0,64.0
3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0,1723.0
-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0,1733.0
1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0,1392.0
1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0,1950.0
1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0,3247.0,-10012.0
1678.0,1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0,3247.0
-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0,-59.0
3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0,1404.0
-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0,1691.0
2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0,1964.0
1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0,1762.0
2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0,3130.0,-9825.0
1331.0,2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0,3130.0
-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0,-147.0
3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0,1734.0
-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0,1860.0
1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0,1431.0
1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0,1678.0
1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0,3133.0,-9772.0
1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0,3133.0
-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0,-367.0
2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0,2105.0
462.0,2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0,1300.0
1356.0,462.0,2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0,2046.0
1347.0,1356.0,462.0,2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0,1331.0
1461.0,1347.0,1356.0,462.0,2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0,-9664.0
1797.0,1461.0,1347.0,1356.0,462.0,2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0,3076.0
-9101.0,1797.0,1461.0,1347.0,1356.0,462.0,2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0,-1636.0
3077.0,-9101.0,1797.0,1461.0,1347.0,1356.0,462.0,2571.0,-8895.0,1409.0,1395.0,1346.0,1933.0
-388.0,3077.0,-9101.0,1797.0,1461.0,1347.0,1356.0,462.0,2571.0,-8895.0,1409.0,1395.0,1346.0
1418.0,-388.0,3077.0,-9101.0,1797.0,1461.0,1347.0,1356.0,462.0,2571.0,-8895.0,1409.0,1395.0
2011.0,1418.0,-388.0,3077.0,-9101.0,1797.0,1461.0,1347.0,1356.0,462.0,2571.0,-8895.0,1409.0
